Median_Household_Income,Total_Population,PRICE,Avg_Household_Size,Gini_Index,ZIP_CODE,YEAR,Employment_Rate,Below_Poverty_Rate,Rate_College_or_Higher,Black_Portion,White_Portion,American_Indian_and_Alaska_Native_Portion,Asian_Portion
89773,996,362100,2.85,0.3722,97876,2021,93.24675324675324,4.989816700610998,42.18533886583679,0.0,82.53012048192771,0.0,2.4096385542168677
51700,7879,158200,2.78,0.4004,97882,2021,90.51787016776076,16.317849242810958,13.33577578311046,3.122223632440665,75.17451453230105,3.134915598426196,0.13961162584084275
57025,2395,161000,2.37,0.3823,97883,2021,98.33887043189368,12.658763759525826,22.989195678271308,2.630480167014614,90.73068893528183,1.4613778705636742,1.3778705636743214
41000,127,227900,1.76,0.4121,97884,2021,100.0,15.748031496062993,11.304347826086957,0.0,99.21259842519686,0.7874015748031495,0.0
60865,1404,270000,2.41,0.3040,97885,2021,96.67630057803468,7.630813953488372,20.669291338582678,0.2849002849002849,88.96011396011396,1.4957264957264957,0.0
57500,963,170600,2.85,0.3787,97886,2021,98.36448598130842,5.863192182410423,7.4074074074074066,0.0,86.81204569055036,6.853582554517133,1.0384215991692627
58167,768,431800,2.95,0.4186,97901,2021,99.29078014184397,13.151041666666666,25.551470588235293,0.26041666666666663,78.64583333333334,0.0,0.78125
48125,243,480600,2.03,0.3982,97904,2021,100.0,18.106995884773664,8.571428571428571,0.0,83.1275720164609,0.0,0.0
52917,270,220000,3.03,0.4782,97906,2021,100.0,22.22222222222222,16.0,0.0,100.0,0.0,0.0
31944,699,95000,2.55,0.4600,97907,2021,93.19148936170212,13.973799126637553,8.015267175572518,0.0,94.56366237482118,2.575107296137339,0.4291845493562232
55536,609,207700,3.35,0.2958,97910,2021,97.5,13.957307060755337,16.129032258064516,0.0,99.01477832512316,0.0,0.0
42500,57,252800,1.78,0.4643,97911,2021,100.0,15.789473684210526,0.0,0.0,100.0,0.0,0.0
42265,5139,128500,3.18,0.4335,97913,2021,93.0783242258652,21.65592657684046,13.894175866006853,0.0,81.82525783226309,0.17513134851138354,0.13621327106440942
46737,19500,161000,2.68,0.4593,97914,2021,93.4810037852236,20.18655070271633,13.223822382238223,1.5435897435897437,75.8102564102564,2.8102564102564105,1.3948717948717948
51136,4763,198000,2.91,0.4014,97918,2021,93.53327085285848,16.08406605189792,16.364236225668098,0.0,88.95653999580097,2.1625026243963887,1.1127440688641612
-666666666,29,350000,2.23,0.4089,97920,2021,85.71428571428571,48.275862068965516,8.695652173913043,0.0,79.3103448275862,0.0,0.0
95605,35297,398800,2.97,0.3901,98001,2021,94.44504896626769,7.444450758652044,28.160942897785002,6.334815990027481,57.081338357367486,1.0567470323256933,17.25925716066521
59742,35915,303700,2.54,0.4256,98002,2021,93.8831690799978,13.093322038684175,16.511820821236,9.327579005986356,56.552972295698176,1.5341779200890993,6.573854935263817
63289,50501,343400,2.63,0.4427,98003,2021,94.91966335118592,14.045920508362808,27.177226052732816,19.221401556404825,41.407100849488124,0.4673174788618047,12.72252034613176
154403,38632,1586500,2.12,0.4959,98004,2021,95.84872080088988,5.033078220262031,74.56164197363056,1.94139573410644,52.18471733278112,0.28214951335680266,37.31880306481673
145152,21603,1024600,2.46,0.4834,98005,2021,96.24689312344657,7.443410637411471,72.33260224487162,1.411840948016479,43.878165069666245,0.12035365458501135,46.22969032078878
170328,39595,983800,2.85,0.4433,98006,2021,96.83331686592234,6.312325993419387,70.86919104991394,2.1972471271625205,49.40017678999874,0.14900871322136633,39.53782043187271
111361,28576,719400,2.41,0.4479,98007,2021,94.6985051938181,9.758158200443551,66.46643783371472,5.739081746920493,43.80599104143337,0.5389137737961927,42.129759238521835
147788,26091,880800,2.78,0.4704,98008,2021,96.48517181860976,6.705381339527682,65.39917955190911,1.632746924226745,63.811275918899234,0.22996435552489364,25.10444214480089
132540,5963,657800,2.62,0.3582,98010,2021,98.39587510741907,1.2622012790306294,52.38095238095239,0.8049639443233272,83.61562971658562,0.08385041086701325,5.81921851417072
107109,27396,654800,2.43,0.3798,98011,2021,94.6945542660375,4.051810029890402,57.70834405723993,1.0548985253321652,66.81632355088334,0.164257555847569,18.31289239305008
127852,75045,619500,2.80,0.3747,98012,2021,95.47269033106251,4.625901301620003,53.19651616778456,2.478512892264641,59.4056899193817,0.6356186288227064,26.578719435005667
123982,7736,635100,2.72,0.4036,98014,2021,97.36781343800509,2.0056935817805384,48.25622775800712,0.34901758014477763,91.17114788004137,0.1938986556359876,4.05894519131334
145655,11290,600300,2.88,0.3317,98019,2021,97.11139482923716,2.7662026775423354,52.908624645701174,0.44286979627989376,84.17183348095661,0.0,6.8201948627103635
102266,18594,712400,2.11,0.5027,98020,2021,95.2119390610426,3.125506072874494,57.68238640121701,0.3872216844143272,86.58707109820372,0.12369581585457674,6.771001398300528
137534,34359,661500,2.89,0.4034,98021,2021,96.4677357138921,4.344775159347407,56.349993531415755,1.1205215518495881,64.05890741872581,0.721790506126488,25.128787217322973
101591,22007,426700,2.51,0.4392,98022,2021,94.70618034447821,6.263817243920412,28.284487114704397,0.36352069795974007,85.33193983732448,1.2314263643386196,2.4673967374017356
87820,51811,404900,2.88,0.3872,98023,2021,94.6474208991757,8.117902406883454,31.744884984394865,14.693790893825637,48.28318310783424,1.2429792901121384,14.543243712725095
145750,5503,799800,2.78,0.3699,98024,2021,97.78151260504202,4.190198578976134,46.61841776890442,1.5446120298019264,79.86552789387606,2.9075049972742137,4.324913683445394
104672,39340,583700,2.54,0.4235,98026,2021,95.95553346287676,5.616886435653685,43.269932890573386,2.747839349262837,71.41077783426539,0.6049822064056939,11.88357905439756
128556,27808,781700,2.45,0.4521,98027,2021,95.97370068879148,6.69108580546892,64.76070893900612,1.2514384349827388,74.40304948216341,0.32364787111622556,14.76193901035673
121463,23556,656200,2.53,0.4470,98028,2021,95.58476077968105,6.071063394683026,57.65002290426019,3.1966377992868056,72.44863304465954,0.19952453727288166,14.595007641365257
144880,31480,791100,2.54,0.4456,98029,2021,96.82467421612702,5.968860897087503,74.17117117117117,2.5794155019059724,57.449174078780175,0.10165184243964422,30.835451080050824
77521,39526,399600,2.98,0.3767,98030,2021,92.30733323997573,12.26782847970649,25.14321102337823,12.080655770884988,46.12407023225219,0.6982745534584831,20.34863128067601
89882,41464,434800,3.00,0.4066,98031,2021,93.17812431363936,9.61533794442422,29.858852956941217,11.643835616438356,39.39803202778314,0.4172294038201813,28.870827705961798
69437,38985,369300,2.65,0.4486,98032,2021,90.19579819922824,15.865880424147871,24.484586687610445,13.759138130050019,40.884955752212385,0.25650891368475054,16.744901885340514
149131,39726,1011800,2.32,0.5049,98033,2021,95.88302853608977,6.503231100625705,71.48001818118249,1.7343805064693147,71.6684287368474,0.30206917384080956,17.215425665810805
111002,52841,673000,2.52,0.4330,98034,2021,94.53974624546866,6.96444537447448,54.918075422626785,1.5915671542930678,71.2988020665771,0.5942355367990765,15.060275165117995
85407,41132,553800,2.69,0.4330,98036,2021,95.70368988197976,8.465673400260181,35.39312167472268,7.52212389380531,65.03209180200331,0.18233978410969562,15.126908489740348
92357,28938,529000,2.67,0.4034,98037,2021,96.92190765722972,13.136803958464006,34.186057269741404,5.9230078098002625,55.280254336858114,0.29027576197387517,23.85099177552008
124164,37624,544800,2.95,0.3794,98038,2021,94.28571428571428,4.363800953167017,42.38710208110554,1.6957261322560067,79.75760153093769,0.20465660216882842,8.465341271528812
208500,2928,2000001,2.78,0.5051,98039,2021,97.38988580750407,2.292165583304824,85.72154471544715,0.6147540983606558,60.5191256830601,0.0,26.741803278688526
170000,25506,1504500,2.60,0.5135,98040,2021,97.72343335210361,4.938125640419327,77.51835292818899,0.9056692542931075,68.2898141613738,0.06665098408217673,21.53218850466557
113579,48639,456200,2.93,0.3870,98042,2021,97.1020563594821,4.192085737840066,32.58775461513226,5.014494541417381,68.6794547585271,0.6825798227759616,12.019161578157446
87920,21265,452000,2.45,0.3856,98043,2021,96.78480388125976,6.375047187617969,38.473350822189516,4.834234657888549,67.92381848107219,0.7571126263813778,9.903597460616036
123651,15611,611300,2.72,0.4352,98045,2021,96.5548607163161,8.526039331240792,48.87782805429865,0.19217218627890592,81.73723656396132,1.037729805906092,4.1893536608801485
68965,7024,330000,3.05,0.3579,98047,2021,97.69620253164557,6.420842824601366,21.05600684053014,9.851936218678816,50.412870159453306,0.12813211845102507,11.531890660592255
98049,4272,474400,2.74,0.3975,98051,2021,98.14159292035399,8.51316101493953,29.610655737704917,0.0,85.60393258426966,1.6151685393258428,2.200374531835206
149492,75765,871600,2.50,0.4260,98052,2021,96.28176742395071,5.8423931035396,73.46313389887514,1.8201016300402562,53.2303834224246,0.4936316241008381,37.14379990760905
160208,22857,907100,2.70,0.4591,98053,2021,96.41289830185079,3.2862407862407865,71.23907329298856,0.6650041562759768,65.83103644397778,0.0,26.16266351664698
83621,24668,431600,2.62,0.3543,98055,2021,95.5883401040553,8.382526564344746,34.153543307086615,11.804767309875142,41.18290903194422,0.5634830549700016,25.591859899464893
95088,36950,602300,2.54,0.4413,98056,2021,96.36123680241327,5.853445451567107,42.35910002227668,4.078484438430311,51.97564276048714,0.3382949932341001,26.573748308525037
62469,12351,419100,2.06,0.4886,98057,2021,95.4527270302707,14.276374928495548,30.119604784191367,17.229374139745772,49.008177475508056,0.7205894259574124,16.306371953687957
98648,42366,463700,2.73,0.4038,98058,2021,94.89010519114,8.442990255352443,38.19421013563668,8.013501392626162,59.927772270216686,0.2549213992352358,14.905820705282538
113618,41076,650900,2.86,0.4567,98059,2021,96.78550016141678,4.373227730517258,46.7404541872627,2.003603077222709,57.65167007498297,0.7522640958223781,25.16067776803973
162833,15779,671000,3.01,0.3336,98065,2021,97.6915356306457,0.2112811319546706,63.259031514219835,0.3865897712149059,82.73021103998987,0.08238798402940618,10.488624120666708
104476,551,642000,1.82,0.3340,98068,2021,97.96511627906976,1.9963702359346642,37.449392712550605,0.7259528130671506,95.6442831215971,0.0,1.4519056261343013
94123,10886,597000,2.37,0.5115,98070,2021,94.08465991316932,9.038604305864885,51.701413850946565,0.04593055300385817,90.44644497519751,0.36744442403086536,1.0012860554841079
140906,24931,806100,2.55,0.4097,98072,2021,97.07615099279948,2.9141845113508293,61.07896622031189,0.762103405398901,81.89001644538928,0.06818819943042798,9.357827604187557
207341,30370,915400,3.09,0.3652,98074,2021,96.68243332019446,3.5001646361540995,79.67386788533443,0.507079354626276,58.34376028975963,0.12183075403358577,34.576885083964434
216337,25762,1076500,3.12,0.3633,98075,2021,98.09574387375768,1.4608749708602067,74.11381149970362,2.2591413710115678,57.367440416116764,1.0208834717801414,33.09137489325363
164148,13862,895700,2.99,0.4341,98077,2021,95.15506866224348,2.332635227847187,60.7124629988772,0.4616938392728322,81.0561246573366,0.0,8.086856153513201
90749,41958,471900,2.71,0.3694,98087,2021,95.7762938230384,8.332735232900308,34.814020028612305,6.358739692073026,51.69455169455169,0.19305019305019305,19.45993612660279
101725,50845,447500,2.95,0.3920,98092,2021,95.78739570917759,7.269201851925132,34.69406282152151,4.859868226964304,60.82603992526305,3.463467400924378,13.080932245058511
96893,14528,751500,1.39,0.4922,98101,2021,97.16901803232739,12.486985493163045,66.8445738314734,8.13601321585903,57.103524229074885,0.2615638766519824,27.78772026431718
102466,25396,850900,1.61,0.4573,98102,2021,95.3081648830757,8.115451252165695,81.05834464043419,2.606709718065837,72.34603874625925,0.42526382107418487,12.809103795873366
113443,52210,848500,2.05,0.4345,98103,2021,96.8462692674942,6.1363812176065595,75.955522971652,2.1854050948094237,77.19210879141927,0.07086764987550277,9.54414863053055
60955,14469,610900,1.45,0.5371,98104,2021,94.38956433637284,22.889674126423245,45.584363781412044,10.007602460432649,49.97581035316884,0.7395120602667772,27.35503490220471
73343,49448,1062200,2.43,0.5945,98105,2021,94.33886558453402,24.537622894967388,76.40664147097542,2.659359326969746,63.09860863937874,0.9666720595372917,23.02823167772205
84506,27489,536800,2.40,0.4347,98106,2021,96.45926643263527,13.446331820178651,41.6765519968367,12.692349667139583,48.55760486012587,0.6257048273854996,15.478918840263379
113531,27116,790000,1.85,0.4462,98107,2021,95.26369168356999,7.603202124912384,73.18389752973468,0.33190736096769435,76.74435757486356,0.1770172591827703,13.032895707331466
74985,23759,580500,2.82,0.5196,98108,2021,94.64406271097442,18.980302258447953,34.03698746806181,19.14642872174755,28.052527463277073,2.6263731638536973,37.28271391893598
111059,29376,818200,1.58,0.4313,98109,2021,96.3145829659672,8.149802439443395,75.31822039035035,3.560729847494554,64.75013616557735,0.3642429193899782,24.104711328976038
145475,24557,852700,2.48,0.4618,98110,2021,96.6959215281363,2.6281262812628126,73.85398981324278,0.08551533167732214,89.92955165533249,0.23618520177546118,3.0663354644296943
133267,24412,1094300,2.21,0.5428,98112,2021,93.63464906372087,6.036723746647411,81.30962004850446,3.1337047353760443,79.65344912338195,0.5366213337702769,8.864492872357857
128443,53729,890500,2.35,0.4559,98115,2021,96.17898441427853,7.2461328395338835,76.52978658844948,1.8072177036609651,76.34796850862664,0.18611922797744235,12.730555193657056
124795,27190,790200,2.12,0.4287,98116,2021,96.90899363966,3.03388640478918,69.37174004980969,3.2769400514895177,81.94556822361162,0.24273630011033467,5.119529238690696
146887,36365,849200,2.44,0.4165,98117,2021,96.39144571140724,4.193120962844366,70.63363119415109,1.4574453457995324,81.55644163343875,0.4124845318300564,6.630001374948439
94790,48937,633000,2.70,0.4785,98118,2021,95.59590899603423,12.73120049377636,47.82116425494311,20.262786848396917,37.301019678361975,0.7376831436336514,26.742546539428247
106245,26094,911800,1.78,0.4838,98119,2021,96.43805309734513,6.693380218342397,72.43641501816714,2.671112133057408,72.22733195370583,1.0615467157200889,12.286349352341535
135823,21010,739800,1.52,0.4497,98121,2021,95.85747749969178,7.727316278624126,78.50020772746157,3.983817229890528,53.826749167063305,0.08567348881485008,31.123274631128034
87418,41541,795500,1.84,0.5130,98122,2021,93.35734967342266,14.82304797029328,68.72127244469429,10.611203389422498,60.477600442935895,0.8617991863460196,13.360294648660359
82439,43386,669800,2.23,0.4617,98125,2021,95.7745947983415,10.449209723634347,57.607404926468355,8.389803162310423,66.13654174157563,0.5139906882404462,15.475038030701146
97368,22030,616700,2.20,0.4537,98126,2021,95.1683198076345,9.760462555066079,58.10032650638172,13.04130730821607,63.86291420789833,0.6718111665910123,11.729459827507943
77602,50153,596500,2.20,0.4556,98133,2021,95.96400327242978,10.453776094140405,47.334223637577686,9.981456742368353,62.135864255378536,0.2612007257791159,15.030008174984546
64375,808,400000,1.46,0.3308,98134,2021,87.75055679287304,37.300435413642965,39.876352395672335,10.643564356435643,63.366336633663366,0.8663366336633664,12.5
130978,17245,743300,2.19,0.4123,98136,2021,96.75272105783934,5.068613138686132,64.7442872687704,2.012177442737025,82.42389098289358,0.028993911278631487,3.751812119454914
90239,31648,741800,2.21,0.5303,98144,2021,95.95521136486953,8.524558771901829,61.0914216673379,15.147876643073813,48.467517694641046,0.9416076845298281,20.604777553083924
91667,27879,490500,2.67,0.4359,98146,2021,95.35062933470331,11.536233982480272,32.85432373627486,6.104953549266473,51.71634563650059,1.6141181534488327,18.408120807776463
77490,11068,433800,2.66,0.4273,98148,2021,92.89245982694685,10.302534750613246,23.19559967802522,14.230213227322007,42.753885074087464,0.09938561619082038,11.646187206360679
109731,36081,634900,2.56,0.4075,98155,2021,95.73432303465562,6.046355391333557,54.49245928767535,4.21274354923644,69.47978160250547,0.6208253651506332,14.226324104099112
250001,250,695700,1.59,0.4737,98164,2021,100.0,7.6,93.81443298969072,0.0,56.8,0.0,15.2
102994,22599,628600,2.47,0.4588,98166,2021,93.59117788077353,9.611887336438235,43.404529984743576,3.402805433868755,75.08739324748883,0.5354219213239524,6.181689455285632
71977,34614,389400,2.81,0.4116,98168,2021,92.04173804703318,11.9675515366499,23.81383482161228,12.494944242214133,43.13861443346623,0.3813485872768244,20.751718957647196
138401,20561,837400,2.54,0.4620,98177,2021,95.8041277258567,8.530202983614576,68.16187545019973,2.1642916200573903,80.10797140216916,1.0894411750401245,8.71066582364671
87788,26282,494000,2.74,0.4671,98178,2021,94.77903391572457,12.211007427156732,33.90774945826024,24.320827943078914,30.97176774979073,1.4306369378281714,28.82961722852142
71223,27524,354400,2.52,0.4383,98188,2021,93.16710620954207,10.187011469062751,25.25002525507627,24.89463740735358,33.05478854817614,0.3051881993896236,16.13137625345153
69833,38919,403800,2.61,0.4128,98198,2021,91.98606271777004,11.963744617511031,27.861225087924975,11.90421131067088,49.45913307125054,0.7605539710681158,11.351781906009919
148878,22890,934900,2.24,0.4349,98199,2021,97.80315074432721,5.5606597541234635,74.67898175264699,1.5028396679772826,77.34818698121451,0.06116207951070336,12.057667103538664
65192,30669,378600,2.15,0.4419,98201,2021,94.8463764546518,15.079475738984941,28.938625633852073,3.1432391013727217,78.19296357885813,1.0433988718249698,3.2899670677231083
88271,36164,414200,2.58,0.3966,98203,2021,95.48618015510041,8.787566498621285,27.58805718446974,6.5838955867713755,71.06238247981418,0.6553478597500276,7.891826125428603
59506,42496,304600,2.49,0.3991,98204,2021,93.98452206651328,11.269500365816242,21.40979947438528,9.591490963855422,54.085090361445786,0.7600715361445783,15.370858433734941
92578,60087,473600,2.73,0.3849,98208,2021,94.33765276668919,8.555110791029527,33.63712675380741,4.969460948291644,65.40516251435419,0.4393629237605472,15.028209096809626
102014,578,340700,3.03,0.1800,98220,2021,100.0,0.0,17.3697270471464,0.0,100.0,0.0,0.0
82638,22707,498800,2.24,0.4588,98221,2021,95.5657962109575,7.993605115907274,44.455887401304494,1.048134936363236,89.41736028537456,0.7178403135596952,2.175540582199322
91765,108,602300,1.80,0.3104,98222,2021,100.0,0.9259259259259258,53.70370370370371,0.0,100.0,0.0,0.0
93015,45253,414200,2.71,0.4097,98223,2021,96.63092121928565,5.769273507122697,19.286068418443232,0.8330939385234128,82.59120942257971,0.6585198771352175,3.250613219013104
65417,203,423700,1.99,0.3229,98224,2021,84.15841584158416,5.41871921182266,21.243523316062177,0.0,99.01477832512316,0.0,0.0
55672,50046,454200,2.09,0.4816,98225,2021,93.5870355621732,23.582806022256165,47.41769652401865,1.3947168604883506,83.09755025376654,1.0650201814330815,4.6637093873636255
70522,45373,418900,2.39,0.4225,98226,2021,95.6632122195863,11.176562117945183,36.90873374699885,1.1791153329072357,76.02318559495735,5.946267604081722,6.138011592797478
77804,34182,427100,2.53,0.4326,98229,2021,96.21057408668028,10.537912394606188,49.77194019765182,0.933239716810017,82.0139254578433,0.7196770229945585,3.5749809841437012
73097,18413,340400,2.32,0.4258,98230,2021,93.12455003599712,10.610297746339858,29.59328889221781,1.0373105957747244,81.46961385977298,1.3251507087383914,3.236843534459349
94737,4030,560600,2.53,0.3583,98232,2021,98.20568927789934,2.704714640198511,36.45799545896854,0.967741935483871,96.62531017369727,0.07444168734491315,0.3225806451612903
69572,16615,350900,2.52,0.4258,98233,2021,95.12136215432919,11.42265024990857,23.908165026756432,0.7162202828769184,75.27535359614805,0.47547396930484503,2.0463436653626244
53587,368,306000,2.56,0.3160,98235,2021,98.22222222222223,13.858695652173914,9.289617486338798,6.25,88.31521739130434,0.0,0.0
85303,6184,531200,2.49,0.4245,98236,2021,94.04090267983075,6.807891332470893,43.826774932333954,1.131953428201811,92.17335058214748,0.16170763260025875,1.9890038809831825
64383,4474,272300,2.52,0.3881,98237,2021,88.03046789989118,8.49351810460438,10.357698289269052,0.42467590523021903,85.11399195350916,1.6987036209208761,1.0728654447921324
74746,7409,441500,2.15,0.4243,98239,2021,94.08974826705581,10.55165772458385,38.67713004484305,0.6073694155756512,89.71521122958563,0.634363611823458,2.469968956674315
87467,3328,378100,2.77,0.4134,98240,2021,92.62620533182076,2.865329512893983,21.268163804491415,0.0,88.671875,0.0,0.0
53413,1854,264700,2.17,0.4268,98241,2021,92.77845777233782,10.574837310195226,17.2148355493352,0.3236245954692557,89.96763754045307,5.124056094929881,0.0
77813,270,916700,1.81,0.5972,98243,2021,93.33333333333333,8.518518518518519,51.417004048582996,0.0,94.81481481481482,2.5925925925925926,0.7407407407407408
68750,3244,339700,2.51,0.3751,98244,2021,99.15584415584415,11.805121798875701,24.06497922176048,0.06165228113440197,80.61035758323058,9.525277435265105,1.2946979038224413
59527,4122,568700,2.07,0.5486,98245,2021,95.47130068457082,9.731051344743276,50.975682978084656,0.8976225133430373,89.54391072295003,0.6307617661329452,1.5041242115477924
64186,8068,355500,2.73,0.3936,98247,2021,94.40727856569441,11.854899027673897,21.41417842095622,0.3594447198810114,74.76450173525038,4.672781358453149,0.8056519583539911
80716,26404,412900,2.90,0.4083,98248,2021,95.87562429515064,10.031181078409004,31.84879180578349,0.4620512043629753,82.40418118466899,2.4049386456597484,6.7262535979397065
82474,4229,462800,2.05,0.4712,98249,2021,96.09625668449198,5.90607210626186,46.21212121212121,2.577441475526129,91.84204303617877,0.8276188224166471,0.6620950579333176
74364,8568,566500,2.14,0.5472,98250,2021,97.54485363550519,10.35386631716907,49.665113570180544,1.0854341736694677,89.4607843137255,0.6185807656395892,1.2721755368814192
68935,4706,316500,2.43,0.3417,98251,2021,92.54088552054249,7.358570820927265,16.629086809470124,2.209944751381215,84.78538036549085,0.3824904377390565,0.6587335316617084
86884,10246,408000,2.64,0.3925,98252,2021,98.36629406706793,11.077285672198762,21.715076071922546,0.2537575639273863,91.57720085887175,0.6051141909037674,1.834862385321101
85171,2275,496800,1.91,0.3971,98253,2021,100.0,5.406593406593407,45.40893125940792,0.0,91.95604395604396,0.0,0.0
-666666666,262,250000,2.06,0.3930,98255,2021,85.98130841121495,16.412213740458014,27.014218009478675,0.0,80.91603053435115,0.0,4.198473282442748
-666666666,328,313800,2.39,0.4398,98256,2021,91.13924050632912,22.25609756097561,15.83011583011583,0.0,98.17073170731707,0.0,1.8292682926829267
73469,4513,376900,2.14,0.4572,98257,2021,94.60887949260042,13.088888888888889,38.788048031276176,0.9084865942831819,73.05561710613783,15.422113893197428,1.3738089962331044
102304,51374,438300,2.96,0.3445,98258,2021,95.03509420022165,6.361452372116642,28.458895996209428,1.9581889671818429,82.39576439444076,0.9284852259898002,4.342663604157745
87722,5979,494700,2.15,0.4486,98260,2021,95.40130151843817,7.80225323692618,51.36622763908001,0.0669008195350393,93.94547583207894,0.0669008195350393,2.3582538886101356
67938,3034,548300,2.09,0.4922,98261,2021,97.3913043478261,13.337735226147243,53.056426332288396,0.7910349373764008,91.72709294660514,1.3843111404087014,1.1206328279499012
61250,887,488700,1.83,0.4554,98262,2021,100.0,16.685456595264938,52.32120451693852,0.0,93.1228861330327,1.4656144306651635,0.0
104688,196,333300,2.84,0.2293,98263,2021,95.16129032258065,6.63265306122449,16.176470588235293,0.0,95.91836734693877,0.0,0.0
80611,22005,390900,2.75,0.4063,98264,2021,95.64289525164503,7.876211373194368,23.105502979320015,0.8498068620768008,80.82254033174279,0.45444217223358324,2.5585094296750737
39710,4373,208300,2.92,0.4245,98266,2021,84.87345497351383,32.40184757505774,10.251924422673198,0.0,88.22318774296821,0.7546306883146581,1.5778641664761035
89380,52756,389500,2.77,0.3725,98270,2021,95.33768294833362,6.471880072567554,20.06877235794903,2.5532640837061185,74.85973159451058,1.0937144590188792,7.347031617256805
90081,29120,383000,2.67,0.3767,98271,2021,95.02204136995591,7.100591715976331,21.85015658877379,1.3633241758241759,72.1668956043956,7.486263736263736,4.862637362637363
101637,31517,456200,2.91,0.3759,98272,2021,96.94848084544255,6.451612903225806,23.09761187108741,2.8397372846400355,78.35771171114003,0.7424564520734841,2.7096487609861346
65427,30924,338000,2.62,0.4394,98273,2021,94.91939423546654,15.27534604076509,24.336480007907873,0.25223127667830814,72.78165825895745,2.2442116155736644,1.8949683094036995
83463,18052,400000,2.61,0.4265,98274,2021,97.12320916905443,10.371333295653647,30.563085740841146,0.7423000221582097,74.2576999778418,1.1910037668956348,3.3846665189452696
109738,21409,666300,2.57,0.4096,98275,2021,97.41592920353982,5.632748538011696,52.872950273296894,1.317203045448176,64.41683404175814,0.15414078191414826,21.327479097575786
67109,1397,325400,2.70,0.4094,98276,2021,95.83333333333334,15.080527086383603,20.819848975188783,0.0,87.32999284180386,0.5726556907659269,0.0
66552,40112,343300,2.51,0.4125,98277,2021,92.75957160264221,8.297643198837878,27.257500186108835,3.861687275628241,74.00279218189071,1.5132628639808536,7.434184284004787
56000,689,649600,1.89,0.5435,98279,2021,98.9795918367347,20.174165457184326,55.18945634266886,0.0,95.50072568940493,0.0,1.4513788098693758
68393,394,713900,1.98,0.3652,98280,2021,92.51700680272108,7.3604060913705585,62.048192771084345,0.0,94.16243654822335,0.0,3.2994923857868024
61447,1210,308400,1.90,0.5660,98281,2021,96.4041095890411,10.082644628099173,42.81496062992126,0.0,93.38842975206612,0.9917355371900827,0.9090909090909091
85410,17235,455300,2.36,0.4341,98282,2021,94.40316988608221,5.8352203448876505,35.447106954997075,1.4215259646069047,90.66434580794895,0.40034812880765885,2.5471424427038003
63917,499,273200,2.72,0.1780,98283,2021,99.53271028037383,14.829659318637276,28.912466843501328,0.0,88.37675350701403,0.0,0.0
74173,27159,316400,2.61,0.3865,98284,2021,94.51563300871348,9.94407158836689,19.76211778327456,1.2408409735262713,83.21734968150521,1.4323060495599984,1.163518538974189
67344,188,683000,2.10,0.3831,98286,2021,100.0,5.851063829787234,70.0,5.319148936170213,89.8936170212766,0.0,1.5957446808510638
-666666666,254,287500,2.64,0.4327,98288,2021,98.13084112149532,8.267716535433072,31.843575418994412,1.968503937007874,93.7007874015748,0.0,0.0
113108,38516,552100,2.72,0.4033,98290,2021,94.67435383788538,5.932269977213797,34.169100363273735,0.5270536919721674,87.01059300031156,0.7451448748572023,2.4275625713988993
93558,24141,474100,2.75,0.4478,98292,2021,96.26134301270417,8.606111343658435,25.600961538461537,0.24025516755726775,88.8529886914378,0.7456194855225551,1.7977714262043827
72600,6936,312300,2.71,0.3399,98294,2021,95.96122778675283,4.582911666907618,14.313471502590675,0.591118800461361,80.2479815455594,2.3933102652825835,0.5478662053056517
82993,2927,279600,2.87,0.3488,98295,2021,97.59825327510917,5.27411519777932,15.822784810126583,0.2733173898189272,90.91219678852067,1.1957635804578066,1.059104885548343
152585,27032,636200,2.95,0.3333,98296,2021,97.06969205834683,4.7144655951411005,45.471827639013576,1.0691032849955608,82.92764131399822,0.16277005031074282,7.554010062148565
38500,59,335700,1.40,0.5503,98297,2021,100.0,13.559322033898304,84.7457627118644,0.0,100.0,0.0,0.0
85625,1564,426500,1.93,0.4844,98303,2021,98.26923076923076,20.33248081841432,30.659415363698166,1.0869565217391304,87.34015345268543,0.0,2.813299232736573
80750,1114,231800,2.53,0.2988,98304,2021,95.90017825311944,5.834829443447038,29.667003027245208,0.0,90.48473967684022,0.0,1.1669658886894074
62539,21635,325000,2.36,0.4360,98310,2021,93.37260677466863,12.118791410178092,26.396103896103895,5.241506817656575,66.03651490640166,0.623988906863878,7.312225560434481
83772,27170,329400,2.70,0.3638,98311,2021,96.5225713829957,5.982016794233484,32.496740547588004,3.783584836216415,73.2131026867869,0.4195804195804196,9.694516010305485
71163,31762,318200,2.46,0.4110,98312,2021,95.5761177900851,12.275857691453236,24.04717065734015,5.50343177381777,74.70877148794156,1.6151375857943455,4.2535104842264335
49732,1456,222700,2.15,0.3884,98320,2021,91.05882352941177,11.538461538461538,17.599999999999998,0.0,87.77472527472527,5.288461538461538,0.5494505494505495
111867,16749,423000,2.72,0.3886,98321,2021,95.83472547054238,4.343669713807731,26.86554406359518,0.6269030986924593,89.62923159591617,1.922502835990208,0.9552809122932713
109000,644,324000,2.66,0.3767,98323,2021,100.0,3.1055900621118013,21.238938053097346,0.0,98.6024844720497,0.0,0.3105590062111801
